Date,SPY,IEAC.AS,GLD
2022-01-14,0.0004092120627303686,-0.0015836871440255695,-0.0028796749096049457
2022-01-17,0.0,-0.0015860698072548418,0.0
2022-01-18,-0.017709629653762105,-0.0010591676019504614,-0.001650255097062403
2022-01-19,-0.010383694675353494,0.0008331457215000615,0.015880526897095182
2022-01-20,-0.011068116415805962,0.0012862341898896013,-0.0024988838330701757
2022-01-21,-0.019630408980008784,0.0009067865497600636,-0.0032624385581478954
2022-01-24,0.00424652255582858,-0.0013590122148788852,0.005494198734739664
2022-01-25,-0.012208869617674867,-0.0006047338636782085,0.0031971345443269072
2022-01-26,-0.0025088409577705972,0.00045380864281274746,-0.016166464916677392
2022-01-27,-0.00493796398617774,-0.0018904433973787604,-0.012898211138547944
2022-01-28,0.02483544770803814,-0.002196847160638171,-0.0029832934474428585
2022-01-31,0.018011065398932047,-0.0028850727754827776,0.005924537392067553
2022-02-01,0.006756844693741382,-0.0004568455716533748,0.0008328835308379912
2022-02-02,0.009714135402238755,0.00030457242285919506,0.0036259919505645666
2022-02-03,-0.023505024983448086,-0.009519425647469437,-0.0014214062993387344
2022-02-04,0.004702405878539873,-0.008150078935779903,0.0015420788696549614
2022-02-07,-0.0032094499356811745,-0.003023231155149353,0.007402581993851909
2022-02-08,0.008227717220030906,0.0014773071227807133,0.003056870675416823
2022-02-09,0.014636190058048504,0.0034938779831226174,0.0033991784238243117
2022-02-10,-0.017965554125110916,-0.00549336840338388,-0.0037965605384254753
2022-02-11,-0.01971871406590231,-0.00046676160928738053,0.019054878321533186
2022-02-14,-0.0032693451063934287,-0.0013230754708327686,0.005350715998122091
2022-02-15,0.01612688817834118,0.0,-0.009499848975192515
2022-02-16,0.0011207716884731322,0.0015587275693855762,0.010284254451501385
2022-02-17,-0.0213613688487142,0.0008558959648523601,0.013668073780773726
2022-02-18,-0.006475049973479252,0.0,-0.0007334549100845855
2022-02-21,0.0,-0.0009329425407281766,0.0
2022-02-22,-0.010731606868282006,-0.002490369920879809,0.0020890378623359407
2022-02-23,-0.017738638896754533,-0.0014822631243899265,0.0045072272703239324
2022-02-24,0.015049035524160592,-0.0017969750752269142,-0.006450131470019049
2022-02-25,0.022064173544065202,0.001408900812672087,-0.003330678220184624
2022-02-28,-0.0025586230407470545,0.0025793954039097233,0.010365345791119474
2022-03-01,-0.015230488539013654,0.01021277914153984,0.018163415997793697
2022-03-02,0.018396379409074015,-0.0037815897284482203,-0.010406339832951472
2022-03-03,-0.004978419117921407,0.00015512336719880615,0.005953415398956663
2022-03-04,-0.008124699853791495,0.00046470087692140893,0.015929145881701023
2022-03-07,-0.029479207626853188,-0.00882554711429806,0.014862865283030269
2022-03-08,-0.00758160539956354,-0.0035929606656838198,0.027358997610294145
2022-03-09,0.02681057805769682,0.0011758102536454373,-0.029711176156992036
2022-03-10,-0.0045152585539002255,-0.005872146737882167,0.0031212277978962533
2022-03-11,-0.012715122542495294,-0.0001575784934497726,-0.007027884128157469
2022-03-14,-0.007308289476896435,-0.004096067324687591,-0.015073711931138378
2022-03-15,0.021990393700335398,0.002056389304201378,-0.01870545038411886
2022-03-16,0.02217414437014309,0.0005525409073285914,0.006260803404375848
2022-03-17,0.012510867464058384,0.0015777199723401303,0.004888644573449508
2022-03-18,0.010952888781967651,0.0030719437681017148,-0.008789852082788041
2022-03-21,-0.00029237956555583366,-0.005182623606437287,0.007640798069546317
2022-03-22,0.011701505933884082,-0.0018943776782397448,-0.007250775291250955
2022-03-23,-0.012878584038650054,0.0010282014386149285,0.013659661796972422
2022-03-24,0.015074419413467988,-0.0002370959962714192,0.007260367097212672
2022-03-25,0.004883750431683431,-0.0028447438025031024,-0.004095451209537915
2022-03-28,0.007112810075411202,0.0007924232527050101,-0.018203790082975457
2022-03-29,0.012370771870066966,0.0015836594503493284,0.00044678784846130526
2022-03-30,-0.006174680811087074,-0.003873834210188054,0.008038419372069505
2022-03-31,-0.01539139739888662,0.00396829496956852,0.000387595883929448
2022-04-01,0.002834144493240931,0.000711467064315352,-0.006365867342034592
2022-04-04,0.008566485302247573,0.0022119094803176864,0.004846769455083555
2022-04-05,-0.012631331771605137,-0.005123380087414309,-0.006264842571455875
2022-04-06,-0.009999277813648733,-0.003327522253657511,0.002343216670796844
2022-04-07,0.005038977739068029,-0.0013513298221089487,0.003784886240234764
2022-04-08,-0.002673832146839916,-0.000636900727343126,0.006265969312183373
2022-04-11,-0.017092415225881896,-0.006770240249999948,0.004959463770487282
2022-04-12,-0.0037052763258039745,0.001202871946921702,0.007676751619003053
2022-04-13,0.01145363136507549,0.0,0.004788537865617837
2022-04-14,-0.01245175573022217,0.00032057713488553574,-0.003303550666205468
2022-04-18,0.0004112039598160866,0.0,0.0030971927027434454
2022-04-19,0.01614265725326458,-0.004404002658709882,-0.015112904376299419
2022-04-20,-0.0007417618670485515,0.0008848069519307167,0.004894947496407287
2022-04-21,-0.014953433960332108,-0.0036963865995472966,-0.0035576001936850066
2022-04-22,-0.02743893662902619,-0.00419385253004767,-0.0097220932450649
2022-04-25,0.00579738624826609,0.0031586362521733857,-0.017970993150090764
2022-04-26,-0.028960740789019557,0.0003230011460282345,0.001525017044941901
2022-04-27,0.0028118416830591464,-0.0023405355483785417,-0.00755702425744631
2022-04-28,0.025259498802759017,-0.0029933352559045057,0.005398323510093839
2022-04-29,-0.03695583950902348,-0.0030022527146343903,-0.00011297696546286318
2022-05-02,0.00601944972903512,-0.001220856784381441,-0.018540493535693647
2022-05-03,0.00458411605925213,0.0009777955268333027,0.00264926246698316
2022-05-04,0.03045294589022518,-0.004070307685195784,0.009822544372671826
2022-05-05,-0.03554286404085005,-0.002288749576267679,-0.003811138551277793
2022-05-06,-0.0059688827524633226,-0.006554095160440365,0.0016558743678838361
2022-05-09,-0.03201732955828407,0.0006597829151047119,-0.014479496708730832
2022-05-10,0.0023105791999273873,0.0037909856605069514,-0.008445202872691127
2022-05-11,-0.01588617884339294,0.0002463304463518057,0.008167128516088473
2022-05-12,-0.001043750822166234,0.0065665380458341804,-0.015333925720196762
2022-05-13,0.023907723186987306,0.0004076788622036087,-0.00810956630229509
2022-05-16,-0.004057695315121679,-0.00040751272787842296,0.009538483763206873
2022-05-17,0.02057039826893714,-0.005055860455234207,-0.006279296383541522
2022-05-18,-0.040311492475305966,-0.00024590646119748705,0.0005314848929158789
2022-05-19,-0.006124637332634797,0.0024593183801626672,0.014697234801531733
2022-05-20,0.0004367275443664109,-0.002616907346588593,0.0006980112537449124
2022-05-23,0.018709918417925353,-0.0017218403986399844,0.004650369455528214
2022-05-24,-0.007633721757862033,0.000985726453030189,0.007521859850632806
2022-05-25,0.008834863983787189,0.002051246515105243,-0.006029994959596108
2022-05-26,0.01998133498746779,0.00024575511344582246,-0.0018488983177334939
2022-05-27,0.02454898482198109,0.00433885398552758,0.00052102106703944
2022-05-30,0.0,-0.0035865588241515978,0.0
2022-05-31,-0.005610907155551126,-0.005726414467044028,-0.009893009276743081
2022-06-01,-0.008088457882130529,-0.0009873591114092362,0.006369033199590923
2022-06-02,0.019043475932965626,-0.002470802112360504,0.012309182073779512
2022-06-03,-0.016411482451347825,-0.0014860684004437408,-0.010152017266979896
2022-06-06,0.0030448196509957892,-0.0017363621774738602,-0.0044037229040009285
2022-06-07,0.009591984322764757,0.000745327972685228,0.006518420844169315
2022-06-08,-0.010871958181231767,-0.004965932276851381,-0.0009251975242893229
2022-06-09,-0.023782707781558665,-0.008900374693748603,-0.0031832564859568535
2022-06-10,-0.028995829896272807,-0.00830890780791349,0.013412283666592417
2022-06-13,-0.03796811079132956,-0.013625576056156996,-0.026412288230091452
2022-06-14,-0.0030133786132765517,-0.005662793291951074,-0.008003209616781914
2022-06-15,0.01425638197176804,0.00707567982000068,0.013050939388113303
2022-06-16,-0.03309606597832093,-0.007025966331810629,0.011243181594596585
2022-06-17,0.002155793626102298,0.0016394552423470987,-0.008222816311715064
2022-06-20,0.0,-0.0012060152157874482,0.0
2022-06-21,0.02517332829650276,0.0012937563420876153,-0.0037367862070599722
2022-06-22,-0.001812808630797802,0.0044793204105189055,0.003985188163408093
2022-06-23,0.009802690512189516,0.007460790032713049,-0.006129257292171064
2022-06-24,0.031793712808962926,-0.0004257690909866829,-0.0009984622015154487
2022-06-27,-0.0038196681959608014,-0.004172563904419335,-0.0011170700540719114
2022-06-28,-0.02043276183323839,-0.006071496085160888,-0.0016480211262837052
2022-06-29,-0.0008144093254676132,0.0011183891187966921,-0.0007663579045243951
2022-06-30,-0.008124220724572528,0.008508207373872922,-0.006077047294322124
2022-07-01,0.010576509753483787,0.008180465079751897,-0.0008310541616338707
2022-07-04,0.0,-0.004395125002723876,0.0
2022-07-05,0.0018885876477507946,0.004669316551376479,-0.02120964335120412
2022-07-06,0.0033771940075255635,0.007605182197885307,-0.015842188833696924
2022-07-07,0.014977180060221418,-0.002515830879275871,0.000555053276362516
2022-07-08,-0.0008227868112070658,0.0021858860817420833,0.0004315313201161963
2022-07-11,-0.011423492007678338,0.004026895694039023,-0.005360507452973451
2022-07-12,-0.008848875619229535,0.005180411236784144,-0.0037167247224720867
2022-07-13,-0.0052517818063586574,-0.004655051453116732,0.004787690503602615
2022-07-14,-0.0024283501916962935,-0.003073056294754739,-0.014047055610919013
2022-07-15,0.019104890598438562,0.005975063816359372,-0.0020084561635671516
2022-07-18,-0.008256805081351959,-0.0032625721147691022,0.0009433945063559435
2022-07-19,0.02701910374675709,0.0025178195879866916,0.0023874693093759447
2022-07-20,0.0063733586796368424,0.0015905808832221702,-0.009402031234323593
2022-07-21,0.010183014773330834,0.0008358596548239117,0.014110421925231709
2022-07-22,-0.009278040379441244,0.015450168751912186,0.00249575020790771
2022-07-25,0.0012150032295239477,-0.00041112207576887716,-0.0027385476219622396
2022-07-26,-0.01183095184363181,-0.0021393033290242336,-0.0011858106875901608
2022-07-27,0.02596641271140543,0.0023086745705260814,0.010184984698782484
2022-07-28,0.012542272318002423,0.010118357754246743,0.012185323455280006
2022-07-29,0.014578820072270071,0.000733037748145815,0.0028110896821249565
2022-08-01,-0.002961193262989159,0.0017090297566566548,0.0056672312077465925
2022-08-02,-0.006597419584519093,0.0011374323937365372,-0.005938288400823777
2022-08-03,0.01565939753896428,-0.00495021110370264,0.002438243761313297
2022-08-04,-0.0006755474149987561,-0.00024475419447500535,0.016539989487255546
2022-08-05,-0.0016902040502716487,-0.006280942556593838,-0.011246066300201418
2022-08-08,-0.001160837278448179,0.0024626351147578607,0.008470017618367853
2022-08-09,-0.003971120986192123,-0.0027023417292850738,0.0030595386607856767
2022-08-10,0.021004164626924116,0.004680341745594729,-0.0025119508170524663
2022-08-11,0.0,-0.002206701658660104,-0.0026382206776995876
2022-08-12,0.016928694225403218,-0.0008190863245336466,0.00919802099904432
2022-08-15,0.004120895541801506,0.0037707879256787535,-0.012867030834262327
2022-08-16,0.001958770428287071,-0.0059616329025319326,-0.001750096754401964
2022-08-17,-0.007097945914341097,-0.008872798725320541,-0.006468335614034371
2022-08-18,0.0029062591069910493,-0.0014090910472257523,-0.0026164156896926194
2022-08-19,-0.013437862801883083,-0.008051815163462761,-0.007320625681104476
2022-08-22,-0.020822453955557263,-0.007113023550497144,-0.006637179344595956
2022-08-23,-0.002419300458441187,0.001432796223379329,0.0069908740848763085
2022-08-24,0.003201031307573654,-0.0008414845949550331,0.0029489200401788818
2022-08-25,0.014117533085566514,0.005222359639299734,0.003062787136294043
2022-08-26,-0.03384905786027326,-0.00762530743030243,-0.012152705301765265
2022-08-29,-0.006612139373864623,-0.007092841407875916,0.0006182375550920494
2022-08-30,-0.010977967182300707,-0.0026362001072954833,-0.008340578885610683
2022-08-31,-0.00760876428361934,-0.003581268038742147,-0.007725314789180926
2022-09-01,0.0031377788409938656,-0.0011123432379256393,-0.008790162100319021
2022-09-02,-0.01054443422085749,0.008395396814904421,0.008804709144487166
2022-09-05,0.0,-0.00671148037041569,0.0
2022-09-06,-0.003773090922665978,0.0005987644931124692,-0.0058394619355668365
2022-09-07,0.017964913803141913,0.00162409961222032,0.010168638866495439
2022-09-08,0.006536215746865581,-0.004267035435930322,-0.006002292729855863
2022-09-09,0.015535340913556794,0.002228410790751978,0.005283756568463582
2022-09-12,0.010747654952637742,0.00393362732978586,0.005068186218703863
2022-09-13,-0.04348260251305669,-0.008347557365218639,-0.01301133993119441
2022-09-14,0.003815973271686035,0.0018037151596221879,-0.003847613448870524
2022-09-15,-0.011353295876913028,-0.004372689561922494,-0.018679143196684067
2022-09-16,-0.007628921136893063,-0.0016362677705030748,0.005549107201315628
2022-09-19,0.007754837193126196,-0.0012075347698528027,0.0007700871329356929
2022-09-20,-0.01147838002072643,-0.007599973639071056,-0.005706587274526553
2022-09-21,-0.01744384713992675,0.0030458189105213584,0.004642973675810236
2022-09-22,-0.008399976713338586,-0.007201072423342669,-0.0005776772692025478
2022-09-23,-0.016754858151703966,-0.0032335424106081367,-0.01727683040546535
2022-09-26,-0.009892606723600261,-0.0047343374050553555,-0.011633219026207842
2022-09-27,-0.002552726352124224,-0.0074875730981524,0.002049841746687875
2022-09-28,0.019676375131109314,0.0036389590797205607,0.02078665233491006
2022-09-29,-0.020888920113672826,-0.003272145908844948,-0.00019392836526865853
2022-09-30,-0.015463477681221471,0.006033227686036646,6.462244018679009e-05
2022-10-03,0.026401062317118695,0.009083694720605218,0.024309785681440932
2022-10-04,0.030986610647331547,0.006205206847679889,0.014328122056449066
2022-10-05,-0.0023281391867808754,-0.009293880441320512,-0.005538266375543777
2022-10-06,-0.010315769209077952,-0.003594613043882533,-0.00112629171222689
2022-10-07,-0.027893880645718516,-0.00659916931413651,-0.010962851258976669
2022-10-10,-0.007635522390533223,-0.005402989621532406,-0.015201476317757034
2022-10-11,-0.006332968986715204,0.0004451717430520308,-0.002058091550185215
2022-10-12,-0.003298319971901331,-0.0032933970175152982,0.00534932850905423
2022-10-13,0.02639109441266152,0.0012503172432529741,-0.006923532232980256
2022-10-14,-0.02278897030230742,-0.0019624176188050013,-0.012458897998479546
2022-10-17,0.02569709128996589,0.005719910177963916,0.0028762090057179446
2022-10-18,0.011749722847706146,-0.00026654853066065964,0.0021509701146735782
2022-10-19,-0.007086428263679445,-0.00346666106851401,-0.013398358104674823
2022-10-20,-0.008385489520654876,0.00017833937823974466,-0.0015822103586343728
2022-10-21,0.024301561910069713,-0.0016944162430372334,0.017827646105301076
2022-10-24,0.012236441617179183,0.004734579882868184,-0.003243594030472474
2022-10-25,0.015968651705272174,0.008180007003095735,0.002277944142005106
2022-10-26,-0.007534102318795699,0.0019401898488136116,0.006363608620383543
2022-10-27,-0.005340075943096045,0.007393686627191531,-0.001548523944967184
2022-10-28,0.023790805600496068,-0.0053298914190879065,-0.010210687443231947
2022-10-31,-0.007223532191329651,-0.004743337173958806,-0.008161399648159207
2022-11-01,-0.00437567418943452,0.0037951910723270643,0.010203429757038585
2022-11-02,-0.02509611021436342,0.0007034211923870881,-0.006972548399621914
2022-11-03,-0.010297093964245496,-0.0049204122568308195,-0.003806036048150885
2022-11-04,0.014393195351602772,0.005033052155062334,0.030696289684813083
2022-11-07,0.00956550371870013,-0.0038657948134662723,-0.003962389674382338
2022-11-08,0.0053955148115520934,0.002822295404262931,0.023099074133724695
2022-11-09,-0.02060193570526392,0.002022935349154986,-0.0050172660211307285
2022-11-10,0.054954055579503835,0.016237994711937098,0.030444387121793204
2022-11-11,0.009678402645469042,-0.004750238042111943,0.006606324071935177
2022-11-14,-0.008506595777566073,-0.0006943383896321764,0.002187655661719301
2022-11-15,0.00852899260162876,0.0028659137960140857,0.0035168677995043307
2022-11-16,-0.007628729085257913,0.0019916059439120115,-0.0022961020109516506
2022-11-17,-0.0030598106614782017,-0.002246944125778194,-0.007267423593311895
2022-11-18,0.004540205805898756,0.0032047525605340965,-0.006893636502166456
2022-11-21,-0.003636017137174541,0.0016405061695841106,-0.005589952950737276
2022-11-22,0.013457061259409375,0.0023274893402105423,0.00117372396636517
2022-11-23,0.006301671406381937,0.0032678123526195257,0.006231840940288613
2022-11-24,0.0,0.00042864212241644495,0.0
2022-11-25,-0.00022378655594312846,-0.0017993064013521742,0.000858470616118101
2022-11-28,-0.01595710475881007,-0.00042915759963901845,-0.007903495498554403
